url,genre
https://www.rottentomatoes.com/m/1058966-red,ArtHouse&International
https://www.rottentomatoes.com/m/1043378-stalker,ArtHouse&International
https://www.rottentomatoes.com/m/the_tale_of_the_princess_kaguya,ArtHouse&International
https://www.rottentomatoes.com/m/the_rules_of_the_game,ArtHouse&International
https://www.rottentomatoes.com/m/burning_2018,ArtHouse&International
https://www.rottentomatoes.com/m/bpm,ArtHouse&International
https://www.rottentomatoes.com/m/sing_street,ArtHouse&International
https://www.rottentomatoes.com/m/le_cercle_rouge,ArtHouse&International
https://www.rottentomatoes.com/m/gods_own_country_2017,ArtHouse&International
https://www.rottentomatoes.com/m/playtime,ArtHouse&International
https://www.rottentomatoes.com/m/fistful_of_dollars,ArtHouse&International
https://www.rottentomatoes.com/m/loveless_2018,ArtHouse&International
https://www.rottentomatoes.com/m/the_young_girls_of_rochefort,ArtHouse&International
https://www.rottentomatoes.com/m/gett_the_trial_of_viviane_amsalem,ArtHouse&International
https://www.rottentomatoes.com/m/wings_of_desire,ArtHouse&International
https://www.rottentomatoes.com/m/aguirre_the_wrath_of_god,ArtHouse&International
https://www.rottentomatoes.com/m/timbuktu_2015,ArtHouse&International
https://www.rottentomatoes.com/m/crouching_tiger_hidden_dragon,ArtHouse&International
https://www.rottentomatoes.com/m/toni_erdmann,ArtHouse&International
https://www.rottentomatoes.com/m/jiro_dreams_of_sushi,ArtHouse&International
https://www.rottentomatoes.com/m/border_2018,ArtHouse&International
https://www.rottentomatoes.com/m/godzilla_1956,ArtHouse&International
https://www.rottentomatoes.com/m/1216014-still_walking,ArtHouse&International
https://www.rottentomatoes.com/m/all_about_my_mother,ArtHouse&International
https://www.rottentomatoes.com/m/poetry_2010,ArtHouse&International
https://www.rottentomatoes.com/m/the_bands_visit,ArtHouse&International
https://www.rottentomatoes.com/m/the_taste_of_others,ArtHouse&International
https://www.rottentomatoes.com/m/solaris_1976,ArtHouse&International
https://www.rottentomatoes.com/m/1213205-prophet,ArtHouse&International
https://www.rottentomatoes.com/m/waste-land,ArtHouse&International
https://www.rottentomatoes.com/m/elevator_to_the_gallows,ArtHouse&International
https://www.rottentomatoes.com/m/waltz_with_bashir,ArtHouse&International
https://www.rottentomatoes.com/m/transit_2018,ArtHouse&International
https://www.rottentomatoes.com/m/afghan_star,ArtHouse&International
https://www.rottentomatoes.com/m/three_colors_blue,ArtHouse&International
https://www.rottentomatoes.com/m/embrace_of_the_serpent,ArtHouse&International
https://www.rottentomatoes.com/m/amour_2013,ArtHouse&International
https://www.rottentomatoes.com/m/after_the_storm_2017,ArtHouse&International
https://www.rottentomatoes.com/m/the_vanishing,ArtHouse&International
https://www.rottentomatoes.com/m/seventh_seal,ArtHouse&International
